mobile_applications_monetization,mobile_monetization,Learn how to monetize mobile applications,https://habr.com/ru/hubs/mobile_monetization/articles/
fortran,fortran,First high-level programming language,https://habr.com/ru/hubs/fortran/articles/
iptv,iptv,The delivery of television content over Internet Protocol (IP) networks.,https://habr.com/ru/hubs/iptv/articles/
gtk+,gtk,Сross-platform widget toolkit for creating graphical user interfaces,https://habr.com/ru/hubs/gtk/articles/
supercomputers,supercomputers,Everything about supercomputers,https://habr.com/ru/hubs/supercomputers/articles/
hadoop,hadoop,The framework for distributed applications,https://habr.com/ru/hubs/Hadoop/articles/
google_cloud_platform,googlecloud,Cloud platform developed by Google,https://habr.com/ru/hubs/googlecloud/articles/
cyberpunk,cyberpunk,Genre of science fiction,https://habr.com/ru/hubs/cyberpunk/articles/
gradle,gradle,Gradle is an open-source build automation system for Java projects,https://habr.com/ru/hubs/gradle/articles/
$mol,smol,Small, but reactive,https://habr.com/ru/hubs/smol/articles/
ipfs,ipfs,InterPlanetary File System,https://habr.com/ru/hubs/IPFS/articles/
email_layout,devmail,Everything that is more complicated than plain text,https://habr.com/ru/hubs/devmail/articles/
yandex_api,yandex_api,Developing for Yandex services,https://habr.com/ru/hubs/yandex_api/articles/
typography,typography,Playing with fonts,https://habr.com/ru/hubs/typography/articles/
development_for_windows_phone,wp_dev,Developing for Windows Mobile OS,https://habr.com/ru/hubs/wp_dev/articles/
demoscene,demoscene,Cyberculture,https://habr.com/ru/hubs/demoscene/articles/
self_promo,i_am_advertising,Everyone has a right for 5 minutes of fame,https://habr.com/ru/hubs/i_am_advertising/articles/
microsoft_azure,azure,Microsoft cloud platform,https://habr.com/ru/hubs/azure/articles/
client_optimization,client_side_optimization,Making websites more convenient,https://habr.com/ru/hubs/client_side_optimization/articles/
zig,zig,viable alternative to C language,https://habr.com/ru/hubs/zig/articles/
nestjs,nestjs,framework for building efficient, scalable Node.js web applications,https://habr.com/ru/hubs/nestjs/articles/
godot,godot,Free cross-platform open-source 2D/3D-game engine,https://habr.com/ru/hubs/godot/articles/
ember.js,emberjs,JavaScript web framework for web applications,https://habr.com/ru/hubs/emberjs/articles/
tensorflow,tensorflow,open source platform for machine learning,https://habr.com/ru/hubs/tensorflow/articles/
sveltejs,sveltejs,framework for creating fast web-applications,https://habr.com/ru/hubs/sveltejs/articles/
email-marketing,emailmarketing,Email-marketing tactics and strategy,https://habr.com/ru/hubs/emailmarketing/articles/
typo3,typo3,free enterprise-class CMS based on PHP,https://habr.com/ru/hubs/typo3/articles/
haxe,haxe,Oopen source toolkit based on a high level language,https://habr.com/ru/hubs/haxe/articles/
openshift,openshift,Open source container application platform,https://habr.com/ru/hubs/openshift/articles/
processing,processing_lang,Programming sublanguage, based on Java,https://habr.com/ru/hubs/processing_lang/articles/
uefi,uefi,Unified Extensible Firmware Interface,https://habr.com/ru/hubs/UEFI/articles/
crowdsourcing,crowdsourcing,Using resources of a crowd,https://habr.com/ru/hubs/crowdsourcing/articles/
google_cloud_vision_api,google_cloud_vision_api,Google API for computer sight,https://habr.com/ru/hubs/google_cloud_vision_api/articles/
xamarin,xamarin,Tools for cross-platform development,https://habr.com/ru/hubs/Xamarin/articles/
puppet,puppet,An open-source software configuration management tool,https://habr.com/ru/hubs/puppet/articles/
coffeescript,coffeescript,Programming language that transcompiles to JavaScript,https://habr.com/ru/hubs/coffeescript/articles/
elm,elm,Domain-specific programming language for declaratively creating web browser-based graphical user interfaces,https://habr.com/ru/hubs/elm/articles/
phalcon,phalcon,High-performance PHP framework,https://habr.com/ru/hubs/phalcon/articles/
development_for_sailfish_os,sailfish_dev,A hub about development for Sailfish OS,https://habr.com/ru/hubs/Sailfish_dev/articles/
magento,magento,Web-stores magagement system,https://habr.com/ru/hubs/magento/articles/
elixir/phoenix,elixirphoenix,A hub about Elixir language and Phoenix Framework,https://habr.com/ru/hubs/elixirphoenix/articles/
microsoft_edge,edge,Browser developed by Microsoft,https://habr.com/ru/hubs/edge/articles/
lumber_room,closet,A hub for different things, old and forgotten mostly.,https://habr.com/ru/hubs/closet/articles/
forth,forth,Imperative stack-based computer programming language,https://habr.com/ru/hubs/forth/articles/
san,san,Storage area network,https://habr.com/ru/hubs/san/articles/
smalltalk,smalltalk,Object-oriented, dynamically typed, reflective programming language,https://habr.com/ru/hubs/smalltalk/articles/
julia,julia,High-level dynamic programming language,https://habr.com/ru/hubs/julia/articles/
webgl,webgl,JavaScript library,https://habr.com/ru/hubs/webgl/articles/
meteor.js,meteorjs,Free and open-source isomorphic JavaScript web framework,https://habr.com/ru/hubs/meteorjs/articles/
firebird/interbase,firebird,Firebird is an open source SQL relational database management system,https://habr.com/ru/hubs/firebird/articles/
sqlite,sqlite,SQLite is a relational database management system,https://habr.com/ru/hubs/sqlite/articles/
d,d,D is an object-oriented, imperative, multi-paradigm system programming language,https://habr.com/ru/hubs/d/articles/
i2p,i2p,The Invisible Internet Project (I2P) is an anonymous network layer that allows for censorship-resistant, peer to peer communication.,https://habr.com/ru/hubs/i2p/articles/
derby.js,derbyjs,Full-stack framework,https://habr.com/ru/hubs/derbyjs/articles/
development_for_tizen,tizen_dev,Developing for Tizen open-source OS,https://habr.com/ru/hubs/tizen_dev/articles/
r,r,R is a programming language and free software environment for statistical computing and graphics,https://habr.com/ru/hubs/r/articles/
emacs,emacs,Emacs is a family of text editors that are characterized by their extensibility.,https://habr.com/ru/hubs/emacs/articles/
development_for_bada,bada_dev,Mobile platform created by Samsung,https://habr.com/ru/hubs/bada_dev/articles/
mercurial,mercurial,Mercurial is a distributed revision-control tool for software developers,https://habr.com/ru/hubs/mercurial/articles/
objective_c,objectivec,General-purpose, object-oriented programming language,https://habr.com/ru/hubs/objectivec/articles/
cocoa,cocoa,Cocoa is Apple's native object-oriented application programming interface (API) for their operating system - macOS.,https://habr.com/ru/hubs/cocoa/articles/
dns,dns,Domain Name System,https://habr.com/ru/hubs/dns/articles/
apache_flex,flex,Apache Flex, formerly Adobe Flex, is a SDK for the development and deployment of cross-platform rich Internet applications.,https://habr.com/ru/hubs/flex/articles/
action_script,action_script,A hub about an Action Script,https://habr.com/ru/hubs/action_script/articles/
help_desk_software,helpdesk,Software used by support and customer service,https://habr.com/ru/hubs/helpdesk/articles/
iis,iis,Internet Information Services is an extensible web server created by Microsoft.,https://habr.com/ru/hubs/iis/articles/
twitter_api,twitter_api,Twitter API — a set of classes, procedures, functions, structures and constants provided by the Twitter service for use in external software products.,https://habr.com/ru/hubs/twitter_api/articles/
vk_api,vk_api,VK API — a set of classes, procedures, functions, structures and constants provided by the vk.com for use in external software products.,https://habr.com/ru/hubs/vk_api/articles/
google_api,google_api,Google API — a set of classes, procedures, functions, structures and constants provided by the Google for use in external software products.,https://habr.com/ru/hubs/google_api/articles/
facebook_api,facebook_api,Facebook API — a set of classes, procedures, functions, structures and constants provided by the Facebook service for use in external software products.,https://habr.com/ru/hubs/facebook_api/articles/
microsoft_access,ms_access,Relational database management system.,https://habr.com/ru/hubs/ms_access/articles/
maps_api,map_api,Cartographic services API,https://habr.com/ru/hubs/map_api/articles/
cubrid,cubrid,CUBRID is an open source SQL-based relational database management system (RDBMS).,https://habr.com/ru/hubs/cubrid/articles/
canvas,canvas,The canvas element is part of HTML5,https://habr.com/ru/hubs/canvas/articles/
creative_commons,creative_commons,Сopyright-licenses that allow creators to communicate which rights they reserve, and which rights they waive for the benefit of recipients or other creators.,https://habr.com/ru/hubs/creative_commons/articles/
mono_&_moonlight,mono,Mono is a free and open-source .NET Framework-compatible set of tools.,https://habr.com/ru/hubs/mono/articles/
doctrine_orm,doctrine,A set of PHP libraries primarily focused on providing persistence services and related functionality.,https://habr.com/ru/hubs/doctrine/articles/
google_app_engine,gae,A web framework and cloud computing platform for developing and hosting web applications,https://habr.com/ru/hubs/gae/articles/
yii,yii,Open source, object-oriented, component-based MVC PHP web application framework,https://habr.com/ru/hubs/yii/articles/
regular_expressions,regex,Formal search language,https://habr.com/ru/hubs/regex/articles/
fidonet,fido,Worldwide amateur computer network,https://habr.com/ru/hubs/fido/articles/
gpgpu,gpgpu,Nvidia technology for implementing algorithms,https://habr.com/ru/hubs/gpgpu/articles/
twisted,twisted,Event-driven network programming framework,https://habr.com/ru/hubs/twisted/articles/
ruby_on_rails,ror,Server-side web application framework written in Ruby under the MIT License,https://habr.com/ru/hubs/ror/articles/
erlang/otp,erlang,General-purpose, concurrent, functional programming language,https://habr.com/ru/hubs/erlang/articles/
xslt,xslt,A language for transforming XML documents,https://habr.com/ru/hubs/xslt/articles/
small_basic,smallbasic,Very simple programming language,https://habr.com/ru/hubs/smallbasic/articles/
kohana,kohanaphp,PHP5 open-source framework,https://habr.com/ru/hubs/kohanaphp/articles/
developmend_for_java_me,javame_dev,Everything about J2ME-technologies,https://habr.com/ru/hubs/javame_dev/articles/
livestreet,livestreet,An open source CMS,https://habr.com/ru/hubs/livestreet/articles/
mootools,mootools,Free JavaScript-framework,https://habr.com/ru/hubs/mootools/articles/
adobe_flash,flash_platform,Deprecated multimedia software platform developed by Adobe Systems,https://habr.com/ru/hubs/flash_platform/articles/
powershell,powershell,Task automation and configuration management framework,https://habr.com/ru/hubs/powershell/articles/
greasemonkey,greasemonkey,Mozilla Firefox extension,https://habr.com/ru/hubs/greasemonkey/articles/
infolust,infolust,Mobile tags,https://habr.com/ru/hubs/infolust/articles/
desktop_environments,desktop_environment,KDE and stuff,https://habr.com/ru/hubs/desktop_environment/articles/
delphi,delphi,Imperative, structured, object-oriented programming language with strict static typing of variables,https://habr.com/ru/hubs/delphi/articles/
zend_framework,zend_framework,Free web development framework,https://habr.com/ru/hubs/zend_framework/articles/
